actor,partner,item,x,unique.pair,selector,male,decision,pair,match.pair,dpair
502,500,1,2,3612,2,1,1,7204,7187,5810
502,500,2,2,3612,2,1,1,7204,7187,5810
502,500,3,2,3612,2,1,1,7204,7187,5810
502,500,4,2,3612,2,1,1,7204,7187,5810
502,500,5,3,3612,2,1,1,7204,7187,5810
503,495,1,3,3578,2,1,1,7205,7153,5732
503,495,2,3,3578,2,1,1,7205,7153,5732
503,495,3,3,3578,2,1,1,7205,7153,5732
503,495,4,4,3578,2,1,1,7205,7153,5732
503,495,5,3,3578,2,1,1,7205,7153,5732
503,496,1,3,3585,2,1,1,7206,7160,5748
503,496,2,3,3585,2,1,1,7206,7160,5748
503,496,3,3,3585,2,1,1,7206,7160,5748
503,496,4,3,3585,2,1,1,7206,7160,5748
503,496,5,2,3585,2,1,1,7206,7160,5748
503,497,1,2,3592,2,1,1,7207,7167,5764
503,497,2,2,3592,2,1,1,7207,7167,5764
503,497,3,2,3592,2,1,1,7207,7167,5764
503,497,4,2,3592,2,1,1,7207,7167,5764
503,497,5,2,3592,2,1,1,7207,7167,5764
503,498,1,2,3599,2,1,1,7208,7174,5778
503,498,2,3,3599,2,1,1,7208,7174,5778
503,498,3,2,3599,2,1,1,7208,7174,5778
503,498,4,3,3599,2,1,1,7208,7174,5778
503,498,5,2,3599,2,1,1,7208,7174,5778
503,499,1,2,3606,2,1,1,7209,7181,5796
503,499,2,2,3606,2,1,1,7209,7181,5796
503,499,3,2,3606,2,1,1,7209,7181,5796
503,499,4,2,3606,2,1,1,7209,7181,5796
503,499,5,1,3606,2,1,1,7209,7181,5796
503,500,1,2,3613,2,1,1,7210,7188,5812
503,500,2,2,3613,2,1,1,7210,7188,5812
503,500,3,2,3613,2,1,1,7210,7188,5812
503,500,4,2,3613,2,1,1,7210,7188,5812
503,500,5,2,3613,2,1,1,7210,7188,5812
504,495,1,3,3579,2,1,1,7211,7154,5734
504,495,2,3,3579,2,1,1,7211,7154,5734
504,495,3,3,3579,2,1,1,7211,7154,5734
504,495,4,3,3579,2,1,1,7211,7154,5734
504,495,5,3,3579,2,1,1,7211,7154,5734
504,496,1,3,3586,2,1,0,7212,7161,5750
504,496,2,3,3586,2,1,0,7212,7161,5750
504,496,3,3,3586,2,1,0,7212,7161,5750
504,496,4,3,3586,2,1,0,7212,7161,5750
504,496,5,3,3586,2,1,0,7212,7161,5750
504,497,1,3,3593,2,1,1,7213,7168,5766
504,497,2,4,3593,2,1,1,7213,7168,5766
504,497,3,3,3593,2,1,1,7213,7168,5766
504,497,4,4,3593,2,1,1,7213,7168,5766
504,497,5,3,3593,2,1,1,7213,7168,5766
504,498,1,2,3600,2,1,0,7214,7175,5784
504,498,2,3,3600,2,1,0,7214,7175,5784
504,498,3,2,3600,2,1,0,7214,7175,5784
504,498,4,4,3600,2,1,0,7214,7175,5784
504,498,5,3,3600,2,1,0,7214,7175,5784
504,499,1,2,3607,2,1,0,7215,7182,5798
504,499,2,3,3607,2,1,0,7215,7182,5798
504,499,3,3,3607,2,1,0,7215,7182,5798
504,499,4,4,3607,2,1,0,7215,7182,5798
504,499,5,3,3607,2,1,0,7215,7182,5798
504,500,1,2,3614,2,1,0,7216,7189,5814
504,500,2,3,3614,2,1,0,7216,7189,5814
504,500,3,3,3614,2,1,0,7216,7189,5814
504,500,4,3,3614,2,1,0,7216,7189,5814
504,500,5,3,3614,2,1,0,7216,7189,5814
505,495,1,2,3580,2,1,1,7217,7155,5738
505,495,3,2,3580,2,1,1,7217,7155,5738
505,495,4,3,3580,2,1,1,7217,7155,5738
505,495,5,2,3580,2,1,1,7217,7155,5738
505,496,1,2,3587,2,1,0,7218,7162,5752
505,496,2,1,3587,2,1,0,7218,7162,5752
505,496,3,2,3587,2,1,0,7218,7162,5752
505,496,4,2,3587,2,1,0,7218,7162,5752
505,496,5,2,3587,2,1,0,7218,7162,5752
505,497,1,2,3594,2,1,0,7219,7169,5768
505,497,2,1,3594,2,1,0,7219,7169,5768
505,497,3,1,3594,2,1,0,7219,7169,5768
505,497,4,3,3594,2,1,0,7219,7169,5768
505,497,5,0,3594,2,1,0,7219,7169,5768
505,498,1,1,3601,2,1,0,7220,7176,5786
505,498,2,2,3601,2,1,0,7220,7176,5786
505,498,3,1,3601,2,1,0,7220,7176,5786
505,498,4,2,3601,2,1,0,7220,7176,5786
505,498,5,1,3601,2,1,0,7220,7176,5786
505,499,1,2,3608,2,1,1,7221,7183,5800
505,499,2,3,3608,2,1,1,7221,7183,5800
505,499,3,2,3608,2,1,1,7221,7183,5800
505,499,4,3,3608,2,1,1,7221,7183,5800
505,499,5,2,3608,2,1,1,7221,7183,5800
505,500,1,2,3615,2,1,0,7222,7190,5816
505,500,2,2,3615,2,1,0,7222,7190,5816
505,500,3,2,3615,2,1,0,7222,7190,5816
505,500,4,2,3615,2,1,0,7222,7190,5816
505,500,5,1,3615,2,1,0,7222,7190,5816
506,495,1,2,3581,2,1,0,7223,7156,5740
506,495,2,3,3581,2,1,0,7223,7156,5740
506,495,4,4,3581,2,1,0,7223,7156,5740
506,495,5,3,3581,2,1,0,7223,7156,5740
506,496,1,1,3588,2,1,0,7224,7163,5754
506,496,2,3,3588,2,1,0,7224,7163,5754
506,496,3,2,3588,2,1,0,7224,7163,5754
506,496,4,4,3588,2,1,0,7224,7163,5754
506,496,5,2,3588,2,1,0,7224,7163,5754
506,497,1,3,3595,2,1,1,7225,7170,5770
506,497,2,3,3595,2,1,1,7225,7170,5770
506,497,3,2,3595,2,1,1,7225,7170,5770
506,497,4,4,3595,2,1,1,7225,7170,5770
506,497,5,3,3595,2,1,1,7225,7170,5770
506,498,1,2,3602,2,1,0,7226,7177,5788
506,498,2,2,3602,2,1,0,7226,7177,5788
506,498,3,3,3602,2,1,0,7226,7177,5788
506,498,4,4,3602,2,1,0,7226,7177,5788
506,498,5,3,3602,2,1,0,7226,7177,5788
506,499,1,3,3609,2,1,1,7227,7184,5802
506,499,2,4,3609,2,1,1,7227,7184,5802
506,499,3,3,3609,2,1,1,7227,7184,5802
506,499,4,4,3609,2,1,1,7227,7184,5802
506,499,5,3,3609,2,1,1,7227,7184,5802
506,500,1,3,3616,2,1,0,7228,7191,5818
506,500,2,4,3616,2,1,0,7228,7191,5818
506,500,3,4,3616,2,1,0,7228,7191,5818
506,500,4,3,3616,2,1,0,7228,7191,5818
506,500,5,3,3616,2,1,0,7228,7191,5818
507,495,1,2,3582,2,1,1,7229,7157,5742
507,495,2,2,3582,2,1,1,7229,7157,5742
507,495,3,2,3582,2,1,1,7229,7157,5742
507,495,4,2,3582,2,1,1,7229,7157,5742
507,495,5,3,3582,2,1,1,7229,7157,5742
507,496,1,3,3589,2,1,1,7230,7164,5756
507,496,2,3,3589,2,1,1,7230,7164,5756
507,496,3,3,3589,2,1,1,7230,7164,5756
507,496,4,3,3589,2,1,1,7230,7164,5756
507,496,5,3,3589,2,1,1,7230,7164,5756
507,497,1,2,3596,2,1,1,7231,7171,5772
507,497,2,3,3596,2,1,1,7231,7171,5772
507,497,3,3,3596,2,1,1,7231,7171,5772
507,497,4,3,3596,2,1,1,7231,7171,5772
507,497,5,3,3596,2,1,1,7231,7171,5772
507,498,1,2,3603,2,1,1,7232,7178,5790
507,498,2,3,3603,2,1,1,7232,7178,5790
507,498,3,3,3603,2,1,1,7232,7178,5790
507,498,4,3,3603,2,1,1,7232,7178,5790
507,498,5,3,3603,2,1,1,7232,7178,5790
507,499,1,2,3610,2,1,1,7233,7185,5806
507,499,2,3,3610,2,1,1,7233,7185,5806
507,499,3,3,3610,2,1,1,7233,7185,5806
507,499,4,4,3610,2,1,1,7233,7185,5806
507,499,5,3,3610,2,1,1,7233,7185,5806
507,500,1,3,3617,2,1,1,7234,7192,5820
507,500,2,3,3617,2,1,1,7234,7192,5820
507,500,3,3,3617,2,1,1,7234,7192,5820
507,500,4,3,3617,2,1,1,7234,7192,5820
507,500,5,3,3617,2,1,1,7234,7192,5820
508,530,1,0,3618,1,0,0,7235,7681,5821
508,530,2,1,3618,1,0,0,7235,7681,5821
508,530,3,2,3618,1,0,0,7235,7681,5821
508,530,4,2,3618,1,0,0,7235,7681,5821
508,530,5,1,3618,1,0,0,7235,7681,5821
508,532,1,0,3619,1,0,0,7236,7723,5823
508,532,2,1,3619,1,0,0,7236,7723,5823
508,532,3,0,3619,1,0,0,7236,7723,5823
508,532,4,0,3619,1,0,0,7236,7723,5823
508,532,5,0,3619,1,0,0,7236,7723,5823
508,533,1,3,3620,1,0,0,7237,7744,5827
508,533,2,3,3620,1,0,0,7237,7744,5827
508,533,3,2,3620,1,0,0,7237,7744,5827
508,533,4,3,3620,1,0,0,7237,7744,5827
508,533,5,2,3620,1,0,0,7237,7744,5827
508,534,1,1,3621,1,0,1,7238,7766,5829
508,534,2,2,3621,1,0,1,7238,7766,5829
508,534,3,2,3621,1,0,1,7238,7766,5829
508,534,4,2,3621,1,0,1,7238,7766,5829
508,534,5,2,3621,1,0,1,7238,7766,5829
508,535,1,2,3622,1,0,1,7239,7786,5831
508,535,2,2,3622,1,0,1,7239,7786,5831
508,535,3,2,3622,1,0,1,7239,7786,5831
508,535,4,2,3622,1,0,1,7239,7786,5831
508,535,5,2,3622,1,0,1,7239,7786,5831
508,536,1,2,3623,1,0,1,7240,7806,5833
508,536,2,2,3623,1,0,1,7240,7806,5833
508,536,3,2,3623,1,0,1,7240,7806,5833
508,536,4,2,3623,1,0,1,7240,7806,5833
508,536,5,2,3623,1,0,1,7240,7806,5833
508,537,1,2,3624,1,0,1,7241,7826,5835
508,537,2,3,3624,1,0,1,7241,7826,5835
508,537,3,3,3624,1,0,1,7241,7826,5835
508,537,4,2,3624,1,0,1,7241,7826,5835
508,537,5,2,3624,1,0,1,7241,7826,5835
508,538,1,0,3625,1,0,0,7242,7845,5837
508,538,2,2,3625,1,0,0,7242,7845,5837
508,538,3,2,3625,1,0,0,7242,7845,5837
508,538,4,1,3625,1,0,0,7242,7845,5837
508,538,5,1,3625,1,0,0,7242,7845,5837
508,539,1,2,3626,1,0,1,7243,7866,5839
508,539,2,1,3626,1,0,1,7243,7866,5839
508,539,3,2,3626,1,0,1,7243,7866,5839
508,539,4,3,3626,1,0,1,7243,7866,5839
508,539,5,2,3626,1,0,1,7243,7866,5839
508,541,1,2,3627,1,0,1,7244,7907,5841
508,541,2,2,3627,1,0,1,7244,7907,5841
508,541,3,2,3627,1,0,1,7244,7907,5841
508,541,4,2,3627,1,0,1,7244,7907,5841
508,541,5,0,3627,1,0,1,7244,7907,5841
508,543,1,1,3628,1,0,1,7245,7948,5843
508,543,2,2,3628,1,0,1,7245,7948,5843
508,543,3,2,3628,1,0,1,7245,7948,5843
508,543,4,2,3628,1,0,1,7245,7948,5843
508,543,5,2,3628,1,0,1,7245,7948,5843
508,544,1,3,3629,1,0,1,7246,7968,5845
508,544,2,2,3629,1,0,1,7246,7968,5845
508,544,3,2,3629,1,0,1,7246,7968,5845
508,544,4,2,3629,1,0,1,7246,7968,5845
508,544,5,2,3629,1,0,1,7246,7968,5845
508,545,1,3,3630,1,0,1,7247,7981,5849
508,545,2,2,3630,1,0,1,7247,7981,5849
508,545,3,3,3630,1,0,1,7247,7981,5849
508,545,4,2,3630,1,0,1,7247,7981,5849
508,545,5,3,3630,1,0,1,7247,7981,5849
508,546,1,2,3631,1,0,1,7248,8002,5851
508,546,2,3,3631,1,0,1,7248,8002,5851
508,546,3,2,3631,1,0,1,7248,8002,5851
508,546,4,3,3631,1,0,1,7248,8002,5851
508,546,5,2,3631,1,0,1,7248,8002,5851
508,547,1,3,3632,1,0,1,7249,8024,5853
508,547,2,3,3632,1,0,1,7249,8024,5853
508,547,3,2,3632,1,0,1,7249,8024,5853
508,547,4,3,3632,1,0,1,7249,8024,5853
508,547,5,2,3632,1,0,1,7249,8024,5853
508,548,1,2,3633,1,0,0,7250,8045,5855
508,548,2,2,3633,1,0,0,7250,8045,5855
508,548,3,2,3633,1,0,0,7250,8045,5855
508,548,4,2,3633,1,0,0,7250,8045,5855
508,548,5,2,3633,1,0,0,7250,8045,5855
508,549,1,2,3634,1,0,1,7251,8065,5857
508,549,2,3,3634,1,0,1,7251,8065,5857
508,549,3,2,3634,1,0,1,7251,8065,5857
508,549,4,2,3634,1,0,1,7251,8065,5857
508,549,5,2,3634,1,0,1,7251,8065,5857
508,550,1,2,3635,1,0,0,7252,8087,5859
508,550,2,2,3635,1,0,0,7252,8087,5859
508,550,3,1,3635,1,0,0,7252,8087,5859
508,550,4,2,3635,1,0,0,7252,8087,5859
508,550,5,1,3635,1,0,0,7252,8087,5859
508,551,1,3,3636,1,0,1,7253,8107,5861
508,551,2,3,3636,1,0,1,7253,8107,5861
508,551,3,3,3636,1,0,1,7253,8107,5861
508,551,5,2,3636,1,0,1,7253,8107,5861
509,530,1,2,3637,1,0,0,7254,7682,5863
509,530,2,2,3637,1,0,0,7254,7682,5863
509,530,3,3,3637,1,0,0,7254,7682,5863
509,530,4,4,3637,1,0,0,7254,7682,5863
509,530,5,3,3637,1,0,0,7254,7682,5863
509,531,1,0,3638,1,0,0,7255,7703,5865
509,531,2,1,3638,1,0,0,7255,7703,5865
509,531,3,0,3638,1,0,0,7255,7703,5865
509,531,4,2,3638,1,0,0,7255,7703,5865
509,531,5,1,3638,1,0,0,7255,7703,5865
509,532,1,4,3639,1,0,1,7256,7724,5867
509,532,2,3,3639,1,0,1,7256,7724,5867
509,532,3,4,3639,1,0,1,7256,7724,5867
509,532,4,3,3639,1,0,1,7256,7724,5867
509,532,5,4,3639,1,0,1,7256,7724,5867
509,533,1,2,3640,1,0,0,7257,7745,5871
509,533,2,1,3640,1,0,0,7257,7745,5871
509,533,3,1,3640,1,0,0,7257,7745,5871
509,533,4,4,3640,1,0,0,7257,7745,5871
509,533,5,2,3640,1,0,0,7257,7745,5871
509,534,1,3,3641,1,0,0,7258,7767,5873
509,534,2,2,3641,1,0,0,7258,7767,5873
509,534,3,3,3641,1,0,0,7258,7767,5873
509,534,4,2,3641,1,0,0,7258,7767,5873
509,534,5,3,3641,1,0,0,7258,7767,5873
509,535,1,4,3642,1,0,1,7259,7787,5875
509,535,2,3,3642,1,0,1,7259,7787,5875
509,535,3,4,3642,1,0,1,7259,7787,5875
509,535,4,4,3642,1,0,1,7259,7787,5875
509,535,5,3,3642,1,0,1,7259,7787,5875
509,537,1,3,3643,1,0,1,7260,7827,5877
509,537,3,3,3643,1,0,1,7260,7827,5877
509,537,4,3,3643,1,0,1,7260,7827,5877
509,537,5,3,3643,1,0,1,7260,7827,5877
509,538,1,3,3644,1,0,0,7261,7846,5879
509,538,2,3,3644,1,0,0,7261,7846,5879
509,538,3,3,3644,1,0,0,7261,7846,5879
509,538,4,3,3644,1,0,0,7261,7846,5879
509,538,5,2,3644,1,0,0,7261,7846,5879
509,539,1,3,3645,1,0,1,7262,7867,5881
509,539,2,2,3645,1,0,1,7262,7867,5881
509,539,3,4,3645,1,0,1,7262,7867,5881
509,539,4,4,3645,1,0,1,7262,7867,5881
509,539,5,3,3645,1,0,1,7262,7867,5881
509,540,1,2,3646,1,0,0,7263,7887,5883
509,540,2,2,3646,1,0,0,7263,7887,5883
509,540,3,1,3646,1,0,0,7263,7887,5883
509,540,4,3,3646,1,0,0,7263,7887,5883
509,540,5,2,3646,1,0,0,7263,7887,5883
509,541,1,2,3647,1,0,0,7264,7908,5885
509,541,2,3,3647,1,0,0,7264,7908,5885
509,541,3,2,3647,1,0,0,7264,7908,5885
509,541,4,2,3647,1,0,0,7264,7908,5885
509,541,5,1,3647,1,0,0,7264,7908,5885
509,542,1,3,3648,1,0,0,7265,7928,5887
509,542,2,2,3648,1,0,0,7265,7928,5887
509,542,3,3,3648,1,0,0,7265,7928,5887
509,542,4,3,3648,1,0,0,7265,7928,5887
509,542,5,2,3648,1,0,0,7265,7928,5887
509,543,1,2,3649,1,0,0,7266,7949,5889
509,543,2,3,3649,1,0,0,7266,7949,5889
509,543,3,1,3649,1,0,0,7266,7949,5889
509,543,4,3,3649,1,0,0,7266,7949,5889
509,543,5,2,3649,1,0,0,7266,7949,5889
509,545,1,4,3650,1,0,1,7267,7982,5893
509,545,2,3,3650,1,0,1,7267,7982,5893
509,545,3,3,3650,1,0,1,7267,7982,5893
509,545,4,3,3650,1,0,1,7267,7982,5893
509,545,5,3,3650,1,0,1,7267,7982,5893
509,546,1,2,3651,1,0,0,7268,8003,5895
509,546,2,2,3651,1,0,0,7268,8003,5895
509,546,3,1,3651,1,0,0,7268,8003,5895
509,546,4,2,3651,1,0,0,7268,8003,5895
509,546,5,1,3651,1,0,0,7268,8003,5895
509,547,1,3,3652,1,0,0,7269,8025,5897
509,547,2,2,3652,1,0,0,7269,8025,5897
509,547,3,2,3652,1,0,0,7269,8025,5897
509,547,4,3,3652,1,0,0,7269,8025,5897
509,547,5,2,3652,1,0,0,7269,8025,5897
509,548,1,4,3653,1,0,1,7270,8046,5899
509,548,3,4,3653,1,0,1,7270,8046,5899
509,548,4,4,3653,1,0,1,7270,8046,5899
509,548,5,3,3653,1,0,1,7270,8046,5899
509,549,1,0,3654,1,0,0,7271,8066,5901
509,549,2,2,3654,1,0,0,7271,8066,5901
509,549,3,1,3654,1,0,0,7271,8066,5901
509,549,4,1,3654,1,0,0,7271,8066,5901
509,549,5,1,3654,1,0,0,7271,8066,5901
509,550,1,2,3655,1,0,0,7272,8088,5903
509,550,2,3,3655,1,0,0,7272,8088,5903
509,550,3,2,3655,1,0,0,7272,8088,5903
509,550,4,2,3655,1,0,0,7272,8088,5903
509,550,5,1,3655,1,0,0,7272,8088,5903
509,551,1,4,3656,1,0,1,7273,8108,5905
509,551,2,3,3656,1,0,1,7273,8108,5905
509,551,3,3,3656,1,0,1,7273,8108,5905
509,551,4,4,3656,1,0,1,7273,8108,5905
509,551,5,4,3656,1,0,1,7273,8108,5905
510,530,1,2,3657,1,0,1,7274,7683,5907
510,530,2,2,3657,1,0,1,7274,7683,5907
510,530,3,3,3657,1,0,1,7274,7683,5907
510,530,4,3,3657,1,0,1,7274,7683,5907
510,530,5,2,3657,1,0,1,7274,7683,5907
510,531,1,2,3658,1,0,1,7275,7704,5909
510,531,2,0,3658,1,0,1,7275,7704,5909
510,531,3,2,3658,1,0,1,7275,7704,5909
510,531,4,2,3658,1,0,1,7275,7704,5909
510,531,5,1,3658,1,0,1,7275,7704,5909
510,532,1,2,3659,1,0,1,7276,7725,5911
510,532,2,2,3659,1,0,1,7276,7725,5911
510,532,3,2,3659,1,0,1,7276,7725,5911
510,532,4,3,3659,1,0,1,7276,7725,5911
510,532,5,2,3659,1,0,1,7276,7725,5911
510,533,1,2,3660,1,0,1,7277,7746,5915
510,533,2,2,3660,1,0,1,7277,7746,5915
510,533,3,3,3660,1,0,1,7277,7746,5915
510,533,4,3,3660,1,0,1,7277,7746,5915
510,533,5,3,3660,1,0,1,7277,7746,5915
510,534,1,2,3661,1,0,1,7278,7768,5917
510,534,2,2,3661,1,0,1,7278,7768,5917
510,534,3,2,3661,1,0,1,7278,7768,5917
510,534,4,2,3661,1,0,1,7278,7768,5917
510,534,5,2,3661,1,0,1,7278,7768,5917
510,535,1,3,3662,1,0,0,7279,7788,5919
510,535,2,2,3662,1,0,0,7279,7788,5919
510,535,3,3,3662,1,0,0,7279,7788,5919
510,535,4,2,3662,1,0,0,7279,7788,5919
510,535,5,3,3662,1,0,0,7279,7788,5919
510,536,1,1,3663,1,0,1,7280,7807,5921
510,536,2,1,3663,1,0,1,7280,7807,5921
510,536,3,2,3663,1,0,1,7280,7807,5921
510,536,4,3,3663,1,0,1,7280,7807,5921
510,536,5,2,3663,1,0,1,7280,7807,5921
510,537,1,1,3664,1,0,0,7281,7828,5923
510,537,2,0,3664,1,0,0,7281,7828,5923
510,537,3,1,3664,1,0,0,7281,7828,5923
510,537,4,2,3664,1,0,0,7281,7828,5923
510,537,5,1,3664,1,0,0,7281,7828,5923
510,538,1,1,3665,1,0,1,7282,7847,5925
510,538,2,0,3665,1,0,1,7282,7847,5925
510,538,3,1,3665,1,0,1,7282,7847,5925
510,538,4,1,3665,1,0,1,7282,7847,5925
510,538,5,1,3665,1,0,1,7282,7847,5925
510,539,1,1,3666,1,0,0,7283,7868,5927
510,539,2,1,3666,1,0,0,7283,7868,5927
510,539,3,2,3666,1,0,0,7283,7868,5927
510,539,4,2,3666,1,0,0,7283,7868,5927
510,539,5,1,3666,1,0,0,7283,7868,5927
510,540,1,1,3667,1,0,1,7284,7888,5929
510,540,2,0,3667,1,0,1,7284,7888,5929
510,540,3,2,3667,1,0,1,7284,7888,5929
510,540,4,2,3667,1,0,1,7284,7888,5929
510,540,5,2,3667,1,0,1,7284,7888,5929
510,541,1,1,3668,1,0,1,7285,7909,5931
510,541,2,0,3668,1,0,1,7285,7909,5931
510,541,3,1,3668,1,0,1,7285,7909,5931
510,541,4,2,3668,1,0,1,7285,7909,5931
510,541,5,1,3668,1,0,1,7285,7909,5931
510,542,1,1,3669,1,0,1,7286,7929,5933
510,542,2,1,3669,1,0,1,7286,7929,5933
510,542,3,2,3669,1,0,1,7286,7929,5933
510,542,4,2,3669,1,0,1,7286,7929,5933
510,542,5,2,3669,1,0,1,7286,7929,5933
510,543,1,1,3670,1,0,1,7287,7950,5937
510,543,2,1,3670,1,0,1,7287,7950,5937
510,543,3,1,3670,1,0,1,7287,7950,5937
510,543,4,1,3670,1,0,1,7287,7950,5937
510,543,5,1,3670,1,0,1,7287,7950,5937
510,545,1,2,3671,1,0,1,7288,7983,5939
510,545,2,1,3671,1,0,1,7288,7983,5939
510,545,3,3,3671,1,0,1,7288,7983,5939
510,545,4,2,3671,1,0,1,7288,7983,5939
510,545,5,2,3671,1,0,1,7288,7983,5939
510,546,1,3,3672,1,0,0,7289,8004,5941
510,546,2,1,3672,1,0,0,7289,8004,5941
510,546,3,3,3672,1,0,0,7289,8004,5941
510,546,4,2,3672,1,0,0,7289,8004,5941
510,546,5,3,3672,1,0,0,7289,8004,5941
510,547,1,2,3673,1,0,1,7290,8026,5943
510,547,2,0,3673,1,0,1,7290,8026,5943
510,547,3,2,3673,1,0,1,7290,8026,5943
510,547,4,2,3673,1,0,1,7290,8026,5943
510,547,5,1,3673,1,0,1,7290,8026,5943
510,548,1,1,3674,1,0,1,7291,8047,5945
510,548,2,1,3674,1,0,1,7291,8047,5945
510,548,3,2,3674,1,0,1,7291,8047,5945
510,548,4,2,3674,1,0,1,7291,8047,5945
510,548,5,2,3674,1,0,1,7291,8047,5945
510,549,1,2,3675,1,0,0,7292,8067,5947
510,549,2,2,3675,1,0,0,7292,8067,5947
510,549,3,2,3675,1,0,0,7292,8067,5947
510,549,4,3,3675,1,0,0,7292,8067,5947
510,549,5,1,3675,1,0,0,7292,8067,5947
510,550,1,2,3676,1,0,1,7293,8089,5949
510,550,2,2,3676,1,0,1,7293,8089,5949
510,550,3,3,3676,1,0,1,7293,8089,5949
510,550,4,3,3676,1,0,1,7293,8089,5949
510,550,5,3,3676,1,0,1,7293,8089,5949
510,551,1,2,3677,1,0,1,7294,8109,5951
510,551,2,1,3677,1,0,1,7294,8109,5951
510,551,3,1,3677,1,0,1,7294,8109,5951
510,551,4,2,3677,1,0,1,7294,8109,5951
510,551,5,1,3677,1,0,1,7294,8109,5951
511,530,1,2,3678,1,0,0,7295,7684,5953
511,530,2,3,3678,1,0,0,7295,7684,5953
511,530,3,2,3678,1,0,0,7295,7684,5953
511,530,4,3,3678,1,0,0,7295,7684,5953
511,530,5,2,3678,1,0,0,7295,7684,5953
511,531,1,2,3679,1,0,0,7296,7705,5955
511,531,2,3,3679,1,0,0,7296,7705,5955
511,531,3,2,3679,1,0,0,7296,7705,5955
511,531,4,3,3679,1,0,0,7296,7705,5955
511,531,5,2,3679,1,0,0,7296,7705,5955
511,532,1,3,3680,1,0,0,7297,7726,5959
511,532,2,3,3680,1,0,0,7297,7726,5959
511,532,3,2,3680,1,0,0,7297,7726,5959
511,532,4,3,3680,1,0,0,7297,7726,5959
511,532,5,2,3680,1,0,0,7297,7726,5959
511,533,1,2,3681,1,0,0,7298,7747,5961
511,533,2,3,3681,1,0,0,7298,7747,5961
511,533,3,2,3681,1,0,0,7298,7747,5961
511,533,4,3,3681,1,0,0,7298,7747,5961
511,533,5,2,3681,1,0,0,7298,7747,5961
511,534,1,2,3682,1,0,0,7299,7769,5963
511,534,2,3,3682,1,0,0,7299,7769,5963
511,534,3,2,3682,1,0,0,7299,7769,5963
511,534,4,4,3682,1,0,0,7299,7769,5963
511,534,5,2,3682,1,0,0,7299,7769,5963
511,535,1,2,3683,1,0,0,7300,7789,5965
511,535,2,3,3683,1,0,0,7300,7789,5965
511,535,3,1,3683,1,0,0,7300,7789,5965
511,535,4,3,3683,1,0,0,7300,7789,5965
511,535,5,1,3683,1,0,0,7300,7789,5965
511,536,1,3,3684,1,0,0,7301,7808,5967
511,536,2,3,3684,1,0,0,7301,7808,5967
511,536,3,2,3684,1,0,0,7301,7808,5967
511,536,4,3,3684,1,0,0,7301,7808,5967
511,536,5,3,3684,1,0,0,7301,7808,5967
511,538,1,2,3685,1,0,0,7302,7848,5969
511,538,2,3,3685,1,0,0,7302,7848,5969
511,538,3,2,3685,1,0,0,7302,7848,5969
511,538,4,3,3685,1,0,0,7302,7848,5969
511,538,5,2,3685,1,0,0,7302,7848,5969
511,540,1,2,3686,1,0,0,7303,7889,5971
511,540,2,4,3686,1,0,0,7303,7889,5971
511,540,3,1,3686,1,0,0,7303,7889,5971
511,540,4,4,3686,1,0,0,7303,7889,5971
511,540,5,2,3686,1,0,0,7303,7889,5971
511,541,1,2,3687,1,0,0,7304,7910,5973
511,541,2,4,3687,1,0,0,7304,7910,5973
511,541,3,1,3687,1,0,0,7304,7910,5973
511,541,4,4,3687,1,0,0,7304,7910,5973
511,541,5,2,3687,1,0,0,7304,7910,5973
511,542,1,2,3688,1,0,0,7305,7930,5975
511,542,2,4,3688,1,0,0,7305,7930,5975
511,542,3,1,3688,1,0,0,7305,7930,5975
511,542,4,4,3688,1,0,0,7305,7930,5975
511,542,5,2,3688,1,0,0,7305,7930,5975
511,543,1,2,3689,1,0,0,7306,7951,5977
511,543,2,4,3689,1,0,0,7306,7951,5977
511,543,3,1,3689,1,0,0,7306,7951,5977
511,543,4,4,3689,1,0,0,7306,7951,5977
511,543,5,2,3689,1,0,0,7306,7951,5977
511,544,1,3,3690,1,0,0,7307,7969,5981
511,544,2,3,3690,1,0,0,7307,7969,5981
511,544,3,3,3690,1,0,0,7307,7969,5981
511,544,4,3,3690,1,0,0,7307,7969,5981
511,544,5,3,3690,1,0,0,7307,7969,5981
511,545,1,3,3691,1,0,0,7308,7984,5983
511,545,2,3,3691,1,0,0,7308,7984,5983
511,545,3,3,3691,1,0,0,7308,7984,5983
511,545,4,3,3691,1,0,0,7308,7984,5983
511,545,5,3,3691,1,0,0,7308,7984,5983
511,546,1,3,3692,1,0,1,7309,8005,5985
511,546,2,3,3692,1,0,1,7309,8005,5985
511,546,3,3,3692,1,0,1,7309,8005,5985
511,546,4,4,3692,1,0,1,7309,8005,5985
511,546,5,3,3692,1,0,1,7309,8005,5985
511,548,1,3,3693,1,0,0,7310,8048,5987
511,548,2,3,3693,1,0,0,7310,8048,5987
511,548,3,2,3693,1,0,0,7310,8048,5987
511,548,4,4,3693,1,0,0,7310,8048,5987
511,548,5,2,3693,1,0,0,7310,8048,5987
511,549,1,2,3694,1,0,0,7311,8068,5989
511,549,2,3,3694,1,0,0,7311,8068,5989
511,549,3,2,3694,1,0,0,7311,8068,5989
511,549,4,4,3694,1,0,0,7311,8068,5989
511,549,5,2,3694,1,0,0,7311,8068,5989
512,530,1,1,3695,1,0,0,7312,7685,5991
512,530,2,1,3695,1,0,0,7312,7685,5991
